customer_id,age,gender,marital_status,dependents_count,employment_type,occupation,education_level,city_tier,yearly_income,account_age_months,initial_credit_score,existing_loans_count,existing_loan_monthly_EMI_total,total_credit_limit,initial_credit_utilization_ratio,initial_avg_monthly_balance,initial_savings_rate,has_existing_auto_loan,has_existing_investment_account,txn_count_last_30d,high_value_txn_count_30d,bounced_txn_count,final_avg_monthly_balance,monthly_fuel_spend,monthly_transport_service_spend,avg_monthly_investment_debit,final_credit_score,dti_ratio,savings_rate,income_to_limit,txn_intensity,age_x_dependents,score_x_log_income,opted_home_loan,opted_car_loan,recommend_nifty50,recommend_elss
CUST_001037,50,Male,Married,3,Self-Employed,Trader,Graduate,tier2,2972011.84,34,756,1,57190.83,2640794.16,0.74,78584.77,0.27,1,1,133,4,0,466206.3571243536,29995.180456029382,2560.612007554895,18137.38515824886,760,0.2309167075860334,1.882379343731053,1.1254230865827548,0.4460076188027476,150,11327.610003901436,1,1,0,0
CUST_001049,29,Male,Single,1,Salaried,Analyst,Graduate,tier1,1113366.33,75,648,1,17856.08,942953.28,0.14,16871.77,0.19,0,0,124,4,0,123349.137904686,7480.698580979678,12952.833898544824,3110.4059969216323,655,0.1924529643036971,1.32945793444375,1.1807214343414405,1.1038251431302912,29,9119.499245694093,0,1,0,1
CUST_001059,49,Male,Married,2,Self-Employed,Business Owner,Graduate,tier2,2930924.25,125,728,3,72065.81,968446.31,0.34,79164.33,0.33,1,1,125,4,0,411715.9872467738,29211.03470105245,2100.751075829159,11202.141630384078,736,0.2950557931787155,1.6856701837036836,3.0264158098595986,0.425036449000684,98,10959.64993506918,1,0,0,0
CUST_001063,37,Male,Married,3,Self-Employed,Business Owner,Graduate,tier2,2930282.15,21,748,0,44250.56,2090577.16,0.2,93176.21,0.29,1,1,128,4,0,512540.7742928101,25773.594708798497,3795.593086643178,14713.808386625453,757,0.1812127700558662,2.098932385854069,1.4016611318660288,0.4353323710787415,111,11272.191478213845,1,1,0,0
CUST_001064,53,Male,Married,1,Self-Employed,Investor,Post-Graduate,tier1,8409274.76,203,840,1,132481.8,7535523.21,0.36,419865.86,0.56,1,1,112,8,0,1826982.1304862364,12681.162884201844,5229.852268786657,33052.25434175379,850,0.1890507061267108,2.6070921579364525,1.1159508649498453,0.1330280851886582,53,13553.119024956004,1,1,0,0
CUST_001066,41,Male,Married,1,Salaried,Govt. Employee,Graduate,tier2,1750990.83,58,778,3,32870.76,791383.76,0.13,53717.2,0.35,0,1,117,4,0,247911.9993372721,23923.305280758144,7583.625329521234,12605.760904407236,786,0.2252704069016267,1.6989943939995036,2.2125657688935028,0.6643986896853972,41,11299.2946550466,1,1,0,1
CUST_001074,27,Male,Single,0,Salaried,Analyst,Graduate,tier1,819266.48,79,743,1,10844.99,344006.24,0.7,12317.91,0.14,0,0,180,1,11,40365.2117187717,4606.229655218687,23436.49713549273,2610.584016424968,755,0.1588469405421219,0.5912306406794189,2.381538481573818,2.170592979955008,0,10280.205256705944,1,1,1,1
CUST_001090,30,Female,Married,0,Salaried,Product Manager,Post-Graduate,tier1,2240939.41,112,821,1,39745.43,838559.36,0.28,48382.68,0.24,1,1,149,4,0,323927.66610015096,25331.095222152933,2713.579289038315,14763.69014154524,832,0.2128315490785228,1.73459003879152,2.6723650638577765,0.6619458495331068,0,12165.841926469377,1,1,0,1
CUST_001094,30,Male,Single,1,Salaried,Analyst,Graduate,tier2,1138573.31,35,677,1,15883.24,693439.78,0.76,16792.75,0.19,0,0,131,4,0,120015.9622430858,6369.06148627505,20609.09629078351,3712.168716385177,686,0.1673997357299471,1.2648955983078944,1.6419185932503133,1.140545395400142,30,9566.467178659435,0,1,0,1
CUST_001095,48,Female,Married,3,Self-Employed,Trader,Graduate,tier2,3120168.07,298,771,3,47925.68,1694304.88,0.58,80219.9,0.38,1,1,142,4,0,504866.4779384581,21834.90621698707,3885.819940337014,16689.753771156807,779,0.1843189005434548,1.9416820822336376,1.8415612592928023,0.4536497620078273,144,11648.69684524022,1,1,0,0
CUST_001101,39,Female,Single,2,Salaried,Sales Rep,Under-Graduate,tier2,653779.11,43,589,2,26221.2,583774.72,0.78,3108.9,0.03,0,0,202,1,104,10194.95550179088,5124.137678399427,24199.8037280528,0.0,594,0.4812766573103143,0.1871231715302622,1.11991487073152,3.04318103653488,78,7953.9726522932515,0,1,0,0
CUST_001118,36,Male,Married,0,Self-Employed,Gig Worker,Under-Graduate,tier2,713953.11,77,594,1,36392.29,456139.74,0.41,4031.56,0.07,0,0,188,1,103,9427.195878826038,3481.295588248658,22003.68628056581,0.0,602,0.6116650153955002,0.1584480095195582,1.5652035597609633,2.596853268577022,0,8114.10152846361,0,1,0,0
CUST_001121,38,Female,Married,1,Self-Employed,Business Owner,Graduate,tier2,3091572.25,95,769,3,77255.79,2535171.06,0.42,68179.26,0.35,1,1,133,8,0,440962.3899828515,35111.01057577475,2548.4319060671105,9771.714557216124,774,0.299868742053528,1.7115977608548814,1.2194723580221218,0.4288147728946182,38,11566.8035721556,1,1,0,0
CUST_001123,33,Male,Single,0,Salaried,Architect,Post-Graduate,tier1,2184339.38,176,756,1,30605.34,1166938.94,0.33,61429.15,0.24,0,1,159,4,0,335236.49487503147,9121.723906833353,21467.894903289765,21242.39674658955,761,0.1681341579759938,1.8416624611468773,1.8718524451224117,0.7245916536392835,0,11108.183410522626,1,1,0,0
CUST_001126,45,Female,Married,1,Self-Employed,Trader,Graduate,tier2,2746006.11,139,732,0,53867.6,934041.42,0.21,87071.02,0.28,1,1,110,4,0,456645.9557885561,22505.267140121206,3496.1921375982183,14909.430700966,740,0.2353994671943368,1.9955263403061363,2.939915844507361,0.3991282878541949,45,10970.987256350263,1,1,0,0
CUST_001133,42,Male,Married,1,Self-Employed,Trader,Graduate,tier2,2793064.4,151,729,0,57177.07,1055984.49,0.19,61530.96,0.38,1,1,122,4,0,454628.7318493989,27040.393536454943,7728.594021899066,10464.922598334197,737,0.2456520129560366,1.9532386519011036,2.644983691963419,0.435237948867675,42,10939.033241867068,1,1,0,0
CUST_001137,51,Female,Married,1,Self-Employed,Surgeon,Post-Graduate,tier1,9496811.18,157,856,0,119841.44,4768516.5,0.45,412900.32,0.45,1,1,122,8,0,2208561.871105903,13702.34781119424,2751.8436547079973,50588.335742832816,865,0.1514292993291257,2.790695577978618,1.991564711674016,0.1283290450289557,51,13897.493730323096,1,1,0,0
CUST_001142,37,Male,Single,0,Salaried,HR Manager,Post-Graduate,tier1,1588757.08,25,766,2,26067.63,582232.76,0.64,35268.1,0.2,0,1,159,4,0,200010.13978072436,11052.815895484116,13914.97541794311,19327.6809215213,775,0.196889254667519,1.5106800022623124,2.728727169650898,0.9945225699954366,0,11065.808970104888,1,1,0,0
CUST_001151,36,Female,Married,0,Self-Employed,Sales Rep,Under-Graduate,tier1,705921.15,140,644,0,34843.76,507551.43,0.25,5467.7,0.04,0,0,199,1,103,10269.170927621082,5849.956952575083,28268.446097347714,0.0,651,0.5923012965179493,0.1745633437549334,1.3908339479332217,2.7796357182631075,0,8767.186417069035,0,1,0,0
CUST_001152,37,Female,Married,2,Self-Employed,Trader,Graduate,tier2,3113525.54,22,743,3,56212.48,1299957.56,0.29,95538.71,0.31,1,1,136,4,0,481618.5095441821,21360.23779963114,4229.766465931894,16820.435086999536,749,0.2166505948086304,1.8562236813532,2.395095994444622,0.435405436127793,74,11198.498666493017,1,1,0,0
CUST_001160,25,Male,Single,0,Salaried,Sales Rep,Under-Graduate,tier1,533477.46,33,612,1,17792.63,340358.12,0.49,3420.05,0.07,0,0,213,0,116,8162.315506199991,3694.3464635812215,33682.36722521909,0.0,620,0.4002170164711408,0.1835983527667067,1.5673958141624058,3.919205775341631,0,8176.047863896125,0,1,0,0
CUST_001166,47,Female,Married,2,Self-Employed,Business Owner,Graduate,tier2,2973508.01,132,676,1,73444.05,1320055.26,0.33,98799.99,0.25,1,1,119,4,0,445884.0522527842,23980.83495744954,4642.837339082099,23508.9245422447,685,0.2963923555368978,1.7994190753851396,2.252561576428568,0.3988593280163508,94,10210.09850928303,0,0,0,0
CUST_001172,34,Male,Single,0,Salaried,Architect,Post-Graduate,tier1,1673952.43,70,808,0,30020.25,523497.32,0.65,43334.54,0.25,0,1,162,4,0,209319.8559558513,6772.850369504941,14174.78847708851,19940.330455489893,818,0.2152034974841132,1.5005326436178903,3.1976271289657623,0.9620224248258604,0,11722.511544821553,1,1,0,0
CUST_001178,32,Female,Married,1,Salaried,Data Scientist,Post-Graduate,tier1,1970897.46,64,742,1,35351.49,1109153.39,0.43,45679.13,0.25,1,1,138,4,0,292129.971076295,19797.0594968652,825.0107803450569,13989.870795640065,748,0.2152396589541967,1.77865078232236,1.776936987104203,0.6966539297798888,32,10841.5120507229,1,0,0,1
CUST_001180,25,Male,Single,1,Salaried,Gig Worker,Under-Graduate,tier3,577086.8,56,624,1,27305.96,330148.31,0.55,4526.49,0.1,0,0,183,0,105,7163.342035767048,2076.131169742302,23935.37763944265,0.0,633,0.5677910264238982,0.1489521455064619,1.7479570076944884,3.11708592323997,25,8397.219560284788,0,0,0,0
CUST_001192,48,Female,Married,2,Self-Employed,Trader,Graduate,tier2,2734665.65,330,717,1,39588.19,1736000.2,0.24,87388.75,0.35,1,1,131,4,0,482042.1429346764,27502.043780527667,2190.1604821479523,20158.53856833821,726,0.173716372019203,2.1152422535855795,1.575267142672482,0.4772894651120802,96,10760.423595076902,1,1,0,0
CUST_001197,30,Male,Single,0,Salaried,Architect,Post-Graduate,tier1,2200321.33,122,763,2,35788.32,691837.16,0.42,45186.78,0.32,0,1,173,4,0,290591.59921933286,5354.913293577282,18912.132075584024,20698.78767201231,771,0.1951794458342363,1.5848049670874158,3.1803989100572307,0.7826916279181905,0,11259.772218770517,1,1,0,0
CUST_001199,48,Male,Married,2,Salaried,Govt. Employee,Graduate,tier2,1440243.16,312,760,1,34273.25,809775.86,0.53,46532.38,0.3,0,1,109,4,0,190839.37085985768,16238.58716467268,3630.588872331528,4015.102520613625,772,0.2855598170535282,1.590046343120404,1.7785679378390733,0.7515980975217976,96,10947.20952023128,1,1,0,1
CUST_001206,54,Female,Married,1,Salaried,Govt. Employee,Graduate,tier2,1734663.17,82,778,2,32721.73,838775.92,0.71,54352.32,0.38,0,1,99,4,0,268662.12346359063,14637.872888028662,2097.61324635291,5011.230856819514,787,0.2263598204383129,1.858529791236412,2.068086434710197,0.5674447750278353,54,11306.297295455644,1,1,0,1
CUST_001208,29,Female,Single,0,Salaried,Architect,Post-Graduate,tier2,1564852.37,128,697,3,16442.02,824512.47,0.36,30166.15,0.29,0,1,175,4,0,202310.2377560586,4894.283448087223,25032.702976864854,20020.09481489373,702,0.1260839238099593,1.5513950599263135,1.89791001231308,1.1112152690223274,0,10012.838484361868,1,1,0,0
CUST_001215,24,Female,Single,0,Salaried,Consultant,Graduate,tier2,893793.94,13,755,0,12923.4,538927.75,0.49,8377.88,0.2,0,0,177,2,4,50245.39137549659,1937.688798794248,21054.913031161534,4235.103395394839,763,0.1735061192365761,0.67458121447029,1.6584640177388938,1.958411006827508,0,10455.565752187951,1,1,1,1
CUST_001229,25,Male,Single,0,Self-Employed,Gig Worker,Under-Graduate,tier2,709959.54,71,581,0,29316.53,429485.96,0.64,2065.12,0.06,0,0,216,1,108,10756.67706941291,2555.298102069657,33195.4695384089,0.0,590,0.4955105101818587,0.1818102804979406,1.653040967763026,3.0001685928073125,0,7949.049155304852,0,1,0,0
CUST_001235,54,Female,Married,2,Salaried,Govt. Employee,Graduate,tier2,1277071.77,195,802,3,24426.21,535300.84,0.66,36270.81,0.39,0,1,100,4,0,172589.49786432326,16019.601845931986,3096.268208383173,5409.316933740849,808,0.2295186321254399,1.6217213177580974,2.385704054370521,0.7769574496999495,108,11360.545543758071,1,1,0,1
CUST_001239,28,Female,Single,0,Salaried,Junior Software Engineer,Graduate,tier1,987735.68,56,695,1,18252.83,462725.04,0.29,8937.27,0.12,0,0,171,3,0,65080.383974918455,3896.276957574987,21674.284015650835,3050.095794419477,700,0.2217509232722267,0.7906519281311006,2.1346014587810966,1.7138807745153504,0,9662.219996092364,1,1,0,1
CUST_001240,38,Female,Single,0,Salaried,Architect,Post-Graduate,tier2,2035737.25,187,801,3,17673.01,1218326.06,0.65,34550.01,0.32,0,1,170,4,0,276318.2818844113,9323.209117008704,15867.69777349249,25919.611514740343,810,0.1041759538901954,1.6287955810927774,1.6709283712371947,0.8309962581949368,0,11766.358960862166,1,1,0,0
CUST_001247,31,Male,Single,0,Salaried,Architect,Post-Graduate,tier2,1650688.83,133,745,1,31153.09,1401393.29,0.19,32638.34,0.34,0,1,176,4,0,173443.27437939792,14460.11244361692,15181.861837961069,12425.482996484285,753,0.2264717344329438,1.2608700830136343,1.1778903637462377,1.059801191051547,0,10780.477989482424,1,1,0,1
CUST_001249,43,Female,Married,3,Self-Employed,Business Owner,Graduate,tier2,3703855.3,235,737,3,87947.87,2379943.4,0.67,112351.18,0.32,1,1,124,8,0,654505.6201725169,17576.54124738975,5274.761371746111,17615.88118567981,746,0.2849385127809519,2.120504544552717,1.556278079437486,0.3338848446787897,129,11283.164268262077,1,1,0,0
CUST_001252,28,Female,Single,0,Salaried,HR Manager,Post-Graduate,tier1,1862656.99,75,742,0,26092.31,1392580.19,0.61,33237.87,0.28,0,1,158,4,0,219750.56931983613,8486.81356652988,13195.346088146656,12356.368528457544,750,0.1680962756565781,1.415714142445692,1.337557194780148,0.8437209849092545,0,10828.13628936292,1,1,0,1
CUST_001259,29,Male,Married,0,Salaried,Data Scientist,Post-Graduate,tier1,2136086.46,116,772,2,54891.21,1634206.88,0.62,46127.24,0.23,1,1,146,4,0,262805.22339451924,13853.760316695898,3573.555456628096,15342.139014141389,780,0.3083633701042039,1.4763657854676937,1.3071081630080013,0.6803080990502126,0,11368.099410655146,1,1,0,1
CUST_001266,23,Male,Single,0,Salaried,Analyst,Graduate,tier2,873647.85,50,728,1,10147.95,459661.04,0.66,7289.72,0.19,0,0,161,1,1,51052.808300174496,3371.925389770567,20990.175614496995,4995.065516464986,735,0.139385368344442,0.7012267985098479,1.9006308417375517,1.8219927768737287,0,10055.11884333054,0,1,1,1
CUST_001272,26,Female,Single,0,Salaried,Consultant,Graduate,tier2,921379.57,69,704,1,10919.35,785715.06,0.77,9556.43,0.12,0,0,169,3,0,60746.33473915996,622.9685863333134,17887.853542385823,2226.5381370075474,712,0.142211199088787,0.7911468268262098,1.1726622591881346,1.8145126374202087,0,9778.343451975654,1,1,1,1
CUST_001274,41,Female,Married,1,Salaried,Govt. Employee,Graduate,tier2,1623763.57,262,759,2,27112.04,559168.36,0.8,42601.79,0.36,0,1,102,4,0,248728.3226198441,18958.266397537605,2346.3010943846834,3880.220733640104,764,0.20036296025811,1.8381480338678389,2.903885094848545,0.6243253422525512,41,10925.396974466925,1,1,0,1
CUST_001275,33,Male,Married,0,Salaried,Software Engineer,Post-Graduate,tier1,2320084.5,125,758,1,43823.4,1920006.2,0.38,56161.27,0.26,1,1,144,4,0,320805.6953391105,14703.12235829545,3836.666180004692,11576.655027857414,766,0.2266633305985333,1.6592707863958789,1.2083728123519537,0.6180033385055349,0,11227.34978085136,1,1,0,1
CUST_001277,40,Female,Married,0,Self-Employed,Gig Worker,Under-Graduate,tier1,739444.53,106,643,1,30532.33,602717.23,0.74,1500.82,0.06,0,0,215,1,103,12471.264079059709,5507.064908331388,29826.178955456668,0.0,649,0.4954827567754388,0.2023853504258276,1.2268494516915476,2.868791370056434,0,8770.362679452519,0,1,0,0
CUST_001280,42,Male,Married,2,Salaried,Govt. Employee,Graduate,tier2,1503903.18,19,774,0,29297.47,537848.94,0.44,44793.37,0.37,0,1,118,4,0,206683.9138541326,15197.834074283355,5073.509773505977,4472.890978226374,781,0.233769593309112,1.649166787617365,2.7961389751200865,0.779442183350193,84,11108.612130729009,1,1,0,1
CUST_001287,30,Male,Married,0,Salaried,Product Manager,Post-Graduate,tier1,2404296.08,139,798,2,51380.79,1492718.45,0.45,57013.29,0.27,1,1,146,4,0,329556.8837341987,18756.33521330914,4206.8139548508825,24475.33034410925,803,0.2564436251447443,1.6448318905996373,1.6106818196815216,0.6047311314029057,0,11798.292819931705,1,1,0,0
CUST_001291,26,Male,Single,1,Salaried,Teacher,Graduate,tier1,1138411.27,80,695,1,15739.73,479830.32,0.47,18028.47,0.12,0,0,124,4,0,140077.97007249572,8932.822714769678,11343.903164183275,2948.6522563359963,702,0.1659108391204969,1.4765471553211915,2.3725238902704398,1.0797525524109497,26,9789.491862997476,1,1,1,1
CUST_001292,33,Female,Married,1,Salaried,Data Scientist,Post-Graduate,tier1,2686008.19,152,769,1,46376.18,1266495.01,0.77,53865.85,0.21,1,1,156,4,0,383934.7255757196,24121.55637458391,3986.684668573428,22276.6788626231,775,0.2071891201979386,1.7152576604082173,2.1208185172253327,0.578633257045113,33,11472.764485065594,1,1,0,1
CUST_001295,48,Male,Married,3,Self-Employed,Business Owner,Graduate,tier2,3501886.81,262,730,0,55014.69,1526733.08,0.4,109417.81,0.31,1,1,125,4,0,607139.5046874478,24423.35329473729,5613.874884005772,13240.704467602136,737,0.1885195192147771,2.0804924561053704,2.293711037091672,0.3559340228280307,144,11105.71500068214,1,1,0,0
CUST_001301,37,Female,Married,3,Self-Employed,Business Owner,Graduate,tier2,3702843.24,66,729,0,59897.43,1124846.07,0.4,83917.15,0.3,1,1,123,4,0,696170.102793269,23895.907374403727,3722.675540399765,13325.91939499251,735,0.1941121414187393,2.256107973996636,3.2918637019697266,0.3312825025168582,111,11116.58966992701,1,1,0,0
CUST_001305,26,Female,Single,0,Self-Employed,Gig Worker,Under-Graduate,tier1,682848.05,21,659,0,27831.36,410532.72,0.29,5267.25,0.05,0,0,208,1,100,11463.97502505128,5310.33219076509,27503.965234208485,0.0,666,0.4890845788972425,0.2014581176635173,1.6633178146730556,3.00210125438038,0,8947.063383182522,0,1,0,0
CUST_001306,46,Female,Married,2,Salaried,Govt. Employee,Graduate,tier3,1572505.03,115,743,3,28200.86,986378.66,0.47,50000.46,0.27,0,1,109,4,0,232053.21768491695,15387.19874734744,1909.1002771655403,6989.255524112491,751,0.215202960313886,1.7708161877388404,1.5942188325335094,0.6887813809982013,92,10715.404007757885,1,1,0,1
CUST_001313,55,Female,Married,2,Salaried,Govt. Employee,Graduate,tier2,1696707.63,142,784,1,33028.04,923908.77,0.64,46224.09,0.26,0,1,114,4,0,226004.1775346537,11677.600337539776,3022.6143696285435,10055.544578242492,794,0.2335898477228085,1.598407941102116,1.8364430002726344,0.667952717830177,110,11389.295460895566,1,1,0,1
CUST_001320,28,Female,Married,1,Salaried,Software Engineer,Post-Graduate,tier1,2188645.94,101,735,1,48287.59,1831386.61,0.76,47470.68,0.24,1,1,150,4,0,269317.9365573405,19288.46583636276,3108.038100565092,14622.535650321051,744,0.2647517775207943,1.476619612239675,1.1950752140340186,0.6822380869563747,28,10861.502791976454,1,1,0,1
CUST_001325,42,Male,Married,2,Salaried,Gig Worker,Under-Graduate,tier3,724432.48,108,568,1,32221.76,477109.86,0.48,2201.04,0.03,0,0,204,1,103,10513.18970263702,3263.333876059381,25941.385301802384,0.0,578,0.5337346486510602,0.1741448515580438,1.51837348661483,2.7776549316010644,84,7799.037938017032,0,1,0,0
CUST_001326,26,Female,Single,0,Salaried,Teacher,Graduate,tier1,1167368.63,75,758,2,19978.34,559983.21,0.29,18087.85,0.18,0,0,126,4,0,140823.69922143212,3647.679459206269,21149.084338441837,1111.6232636501015,768,0.2053658197155455,1.4475864574326418,2.0846456188470026,1.0701830912549457,0,10729.162441986964,1,1,1,1
CUST_001332,31,Male,Single,0,Salaried,HR Manager,Post-Graduate,tier2,1860509.12,103,761,2,21698.93,1073377.43,0.44,47110.42,0.31,0,1,161,4,0,269845.4579789807,12437.315641088231,19304.020036655704,24151.35430656661,768,0.1399538856081354,1.740450812914055,1.733320763675119,0.8607282278313617,0,11087.12545240476,1,1,0,0
CUST_001334,31,Male,Married,1,Salaried,Software Engineer,Post-Graduate,tier1,2179874.27,144,726,0,36496.23,1176146.48,0.64,52695.56,0.24,1,1,161,4,0,315855.8432788912,18981.19323500129,9986.272883048428,13285.63246094833,736,0.2009071601703331,1.738746727987187,1.8534021515737125,0.7352020260048994,31,10741.756768103602,1,1,0,1
CUST_001339,26,Female,Single,2,Self-Employed,Gig Worker,Under-Graduate,tier2,537615.4,87,639,2,24890.09,301596.35,0.4,2980.15,0.06,0,0,200,0,126,6149.948936339734,987.8589321684278,31181.975811454235,0.0,649,0.5555540510026089,0.1372686496932202,1.7825600921228255,3.65219823985958,52,8563.490472317128,0,1,0,0
CUST_001342,51,Male,Married,2,Self-Employed,CXO,Post-Graduate,tier1,9708514.46,84,780,3,113090.52,6356865.05,0.65,346562.73,0.53,1,1,120,8,0,2142716.1071981112,7433.92839954626,3629.926015402965,49543.17244538823,785,0.1397829264401057,2.6484547775932348,1.5272485504079485,0.1234756613203619,102,12629.483443554998,1,1,0,0
CUST_001349,33,Female,Married,0,Salaried,Data Scientist,Post-Graduate,tier1,2268518.18,134,746,2,46413.43,1187083.85,0.36,56292.27,0.27,1,1,148,4,0,298613.8302720055,12324.70553953446,2246.895959126586,19724.7289811938,756,0.2455163104772977,1.5795981005040305,1.9109991842621863,0.6495449599616536,0,11063.786201730292,1,0,0,0
CUST_001365,27,Female,Single,0,Salaried,Analyst,Graduate,tier2,1020743.46,37,701,2,18099.86,579646.86,0.5,8665.38,0.12,0,0,123,4,0,100534.6281878526,3622.139867025361,17063.697432244666,2410.5100101641788,707,0.2127819330988442,1.1818849719934206,1.7609716699376756,1.1933134167060349,0,9782.082246722184,0,1,1,1
CUST_001366,45,Male,Married,2,Salaried,Sales Rep,Under-Graduate,tier1,640358.95,157,568,1,23419.73,325159.02,0.14,3286.53,0.05,0,0,207,1,108,10586.895855974662,3176.5270512399325,28863.509539965253,0.0,575,0.4388655669030583,0.198389308996131,1.9693655757555923,3.1828577126523747,90,7687.626788488796,0,1,0,0
CUST_001368,28,Male,Married,0,Salaried,Software Engineer,Post-Graduate,tier1,2026351.82,78,760,2,35244.19,877338.28,0.41,39543.23,0.23,1,1,146,4,0,257123.6691204708,17848.17146745117,1724.500321078183,14379.338940487902,768,0.2087138922565248,1.522670311714137,2.3096558722413523,0.7169684460517239,0,11152.702536752477,1,1,0,1
CUST_001377,27,Female,Married,0,Salaried,Data Scientist,Post-Graduate,tier1,2523119.44,47,760,3,52430.02,813440.13,0.41,44106.1,0.27,1,1,143,4,0,357086.7524577199,21689.14070736553,1867.6367444491711,8292.13298397937,769,0.2493569023102498,1.6983027366551458,3.101784931873312,0.564521347639257,0,11335.834354781602,1,1,0,1
CUST_001381,44,Female,Married,0,Salaried,Sales Rep,Under-Graduate,tier3,518908.57,133,602,0,26196.95,171275.19,0.79,2031.93,0.09,0,0,207,0,131,5482.346885137041,5235.031965179614,24543.20227436524,0.0,611,0.6058025412251435,0.1267788683374885,3.029659697591358,3.91371990814972,0,8040.445278815898,0,1,0,0
CUST_001382,45,Male,Single,2,Salaried,Sales Rep,Under-Graduate,tier1,688248.1,143,629,1,28943.85,225065.08,0.68,5291.6,0.05,0,0,201,1,103,10523.820061064614,5390.857078627036,24492.038739394357,0.0,639,0.5046438112568199,0.1834856338944759,3.057982349006123,2.878632967279109,90,8589.378007702026,0,1,0,0
CUST_001383,46,Female,Married,2,Self-Employed,CXO,Post-Graduate,tier1,7847132.09,224,823,0,116191.52,2569438.2,0.46,358148.49,0.47,1,1,123,8,0,1704887.2803489098,10737.704757097425,4538.291093424956,39741.70314854797,834,0.1776822528054279,2.6071456226040723,3.054025209080643,0.1565456690699468,92,13240.299448864122,1,1,0,0
CUST_001388,28,Male,Single,0,Salaried,Consultant,Graduate,tier2,851137.01,22,765,0,14761.39,756684.01,0.19,12879.7,0.15,0,0,175,1,15,42141.31387635831,5601.52976864356,17263.07276008119,1949.860845801473,774,0.2081147694690968,0.5941330608095281,1.1248234057127682,2.0321969438986254,0,10568.451085879517,0,1,1,1
CUST_001390,39,Female,Married,1,Self-Employed,Business Owner,Graduate,tier2,3496157.24,24,760,2,51617.27,1263479.03,0.39,106307.83,0.37,1,1,118,4,0,666255.1652224886,29961.97519573875,2306.9624287099896,13918.138656048854,766,0.1771674073764232,2.2868063396924865,2.76708547581872,0.3365507931412682,39,11541.45626286459,1,0,0,0
CUST_001405,26,Male,Married,2,Self-Employed,Sales Rep,Under-Graduate,tier2,642809.93,27,577,1,25678.14,412189.43,0.25,5114.33,0.03,0,0,216,1,110,9611.079903479182,3210.1990466174548,25685.751322527038,0.0,582,0.4793515367467316,0.1794166525117619,1.5594974633447944,3.308773198348866,52,7783.438643364936,0,0,0,0
CUST_001423,53,Female,Married,2,Salaried,Govt. Employee,Graduate,tier3,1659459.62,310,759,2,38557.04,1315283.79,0.62,44905.49,0.26,0,1,110,4,0,224452.38307113585,20214.074570251083,2336.1432726802686,2927.3303291203074,767,0.2788143373009296,1.6230639707195655,1.2616732380825295,0.6588958407990724,106,10984.976438923042,1,1,0,1
CUST_001425,29,Female,Single,0,Salaried,Analyst,Graduate,tier1,937612.9,58,712,3,21862.64,488606.71,0.54,13681.34,0.16,0,0,138,4,0,83255.44306455577,5732.661130836869,13079.172197321728,3491.6685758447597,716,0.2798045145772045,1.0655277145206672,1.9189482294497564,1.4562908546306197,0,9845.782962310708,0,1,1,1
CUST_001429,33,Female,Single,0,Salaried,Sales Rep,Under-Graduate,tier3,741372.7,84,619,2,37368.11,292777.07,0.11,3079.46,0.04,0,0,199,1,109,9269.835432112171,5046.12267069645,25010.391584564768,0.0,628,0.6048375694831577,0.1500408966968782,2.5322002430031727,2.648485897877312,0,8488.2113400625,0,1,0,0
CUST_001432,36,Female,Single,0,Salaried,HR Manager,Post-Graduate,tier1,1861272.23,83,734,2,15791.9,1298091.84,0.74,41942.07,0.26,0,1,161,4,0,271628.8513256961,12204.328025906869,8846.41165095892,18112.367370400752,740,0.1018129294524781,1.751235068438931,1.4338513954055858,0.8603772204752913,0,10683.21079438396,1,1,0,0
CUST_001441,50,Female,Married,1,Salaried,Govt. Employee,Graduate,tier3,1872117.12,353,808,3,36760.9,792940.13,0.7,48988.48,0.38,0,1,102,4,0,279373.422822005,21698.61064949393,287.83655928615894,7198.948560917137,814,0.2356305424061776,1.790731759924796,2.360978702164182,0.5419428946058362,50,11756.260960308202,1,1,0,1
CUST_001456,32,Female,Single,0,Salaried,HR Manager,Post-Graduate,tier1,2248619.84,38,800,0,22202.06,816984.99,0.26,46791.35,0.31,0,1,168,4,0,328887.3161254795,7216.562074775912,18603.159419032632,22094.027696483303,804,0.1184830327760546,1.7551329316344442,2.752335863189037,0.7438170737046214,0,11759.165411500033,1,1,0,0
CUST_001467,51,Female,Married,2,Self-Employed,Investor,Post-Graduate,tier1,10341937.56,35,862,0,92996.9,7820422.34,0.15,456310.57,0.55,1,1,125,8,0,2428815.6626724177,16760.152819534807,1189.2654633608852,48846.69482054948,870,0.1079064245600517,2.8182102207109403,1.322426818904154,0.1207503419292262,102,14051.994565254245,1,1,0,0
CUST_001474,23,Male,Single,0,Salaried,Analyst,Graduate,tier2,909994.88,45,731,0,9493.84,537093.38,0.17,9963.84,0.15,0,0,167,4,0,68888.51335655854,4938.591127433894,19973.98858400661,1951.8436689250505,739,0.1251925479948019,0.9084130883479722,1.69429231413667,1.8152274934399637,0,10139.96336439658,1,1,1,1
CUST_001475,46,Male,Married,3,Self-Employed,Business Owner,Graduate,tier2,2902448.91,298,742,3,36759.45,1646334.63,0.31,77013.12,0.36,1,1,126,4,0,483702.2782644743,29067.99980837974,2325.4387555657568,14758.763604194148,749,0.1519791010725446,1.9998296339411132,1.7629752142338075,0.4326256147099246,138,11145.91823541663,1,0,0,0
