"account_id","total_transactions","total_incoming","total_outgoing","num_incoming","num_outgoing","balance_min","balance_max","balance_mean","unique_k_symbols","unique_operations","unique_banks","first_transaction_date","last_transaction_date","avg_incoming","avg_outgoing","net_cashflow","incoming_outgoing_ratio","avg_transaction_amount","balance_volatility","transaction_frequency","time","diff"
"2055","49","4655.1824","4209.9288","23","26","26.599999999999998","1396.9977999999999","651.1364367346938","4","4","2","970417","980228","193.9659333333333","155.9232888888889","445.2536","1.1055001452411164","177.302224","0.2","0.49","1763183205636","1"
"207","240","8481.0072","7634.2303999999995","81","159","34.199999999999996","1385.9017999999999","968.7901133333332","6","4","4","930725","960410","103.42691707317073","47.713939999999994","846.7768000000005","1.1107729244162692","66.86820580912864","0.2","2.4","1763183205636","1"
"1051","148","17017.4222","15412.5796","65","83","30.4","2216.293","1401.468731081081","3","3","1","931021","960531","257.8397303030303","183.48309047619045","1604.8426000000018","1.1040538694853208","217.65101879194629","0.2","1.48","1763183205636","1"
"1796","127","16892.0222","14326.114","40","87","15.2","2716.6162","1894.2967984251968","5","4","3","951014","970613","412.0005414634146","162.79675","2565.9082","1.1790247638149596","243.8916890625","0.2","1.27","1763183205636","1"
"3291","57","2917.868","2128.2432","24","33","38.0","1169.1156","867.532","5","5","3","961116","980124","116.71472","62.595388235294116","789.6248","1.3703779821863469","87.0019172413793","0.2","0.57","1763183205636","1"
"2122","235","58435.8946","53762.6128","99","128","11.4","6697.2416","2244.5768365957447","4","4","2","930108","951130","584.358946","416.76444031007753","4673.281799999997","1.0869041635535326","475.41740423728817","0.2","2.35","1763183205636","1"
"1717","26","1792.7032000000002","1288.3444","15","11","34.199999999999996","1151.0123999999998","708.4791615384615","5","5","3","971202","980630","112.04395000000001","107.36203333333333","504.3588000000002","1.3903990275988325","114.11287407407407","0.2","0.26","1763183205636","1"
"4130","37","7930.714","7459.9547999999995","25","12","11.4","3452.9156","1059.5547189189188","3","3","1","970601","980630","305.0274615384615","573.8426769230769","470.7592000000004","1.0629623436399858","405.01759999999996","0.2","0.37","1763183205636","1"
"3721","94","2513.434","1647.9232","35","59","19.0","866.9624","712.9296021276596","5","5","3","960221","970930","69.81761111111112","27.465386666666667","865.5108000000002","1.5242880929809226","43.803760000000004","0.2","0.94","1763183205636","1"
"2912","184","56475.843199999996","49943.240399999995","82","94","41.8","5600.2538","2532.055404347826","4","4","2","940730","961220","680.4318457831325","525.71832","6532.602800000001","1.1307778984661463","575.2382897297297","0.2","1.84","1763183205636","1"
"3171","150","6200.9882","5503.3423999999995","62","88","34.199999999999996","1009.622","736.5699853333333","5","5","3","930928","960614","98.42838412698413","61.83530786516853","697.6458000000002","1.1265629478282457","77.51212317880794","0.2","1.5","1763183205636","1"
"1465","139","3594.04","3129.5584","53","86","11.4","1142.8082","691.8128273381294","5","5","4","950608","970331","66.5562962962963","35.97193563218391","464.48160000000007","1.1480507758615843","48.02570285714285","0.2","1.39","1763183205636","1"
"1600","59","3909.6870000000004","3023.508","27","32","22.8","1203.5018","825.4367084745763","5","5","2","960913","971205","139.63167857142858","91.62145454545454","886.1790000000005","1.292668758026099","115.55324999999999","0.2","0.59","1763183205636","1"
"3440","155","15478.585599999999","14648.262799999999","43","112","19.0","2509.4705999999996","1368.777332903226","6","4","5","950922","970622","351.78603636363636","129.6306442477876","830.3227999999999","1.0566119136042804","193.12082307692305","0.2","1.55","1763183205636","1"
"4346","127","42500.625","34180.1108","52","68","30.4","5532.260399999999","2870.80125984252","5","4","3","960315","970527","801.8985849056604","495.3639246376812","8320.514199999998","1.243395080068609","599.0682484375","0.2","1.27","1763183205636","1"
"10131","199","24180.361399999998","14919.4726","101","82","-32.8206","3880.2864","939.946632160804","5","4","2","931127","961130","237.06236666666663","179.75268192771082","9260.888799999999","1.6206163201559713","195.49916999999996","0.2","1.99","1763183205636","1"
"2041","100","5149.7448","4054.1515999999997","49","51","22.8","1525.5442","1022.500048","3","3","1","950705","970331","102.99489600000001","77.96445384615384","1095.5932000000007","1.269926579317035","91.12768712871286","0.2","1.0","1763183205636","1"
"3623","142","4771.7284","3863.916","58","84","22.8","1249.4894000000002","968.3411549295773","5","5","4","950212","970228","80.87675254237288","45.45783529411765","907.8123999999998","1.234626677526756","60.389121678321686","0.2","1.42","1763183205636","1"
"772","279","35891.114","33866.4436","73","206","19.0","3309.6518","1944.2164867383513","6","4","4","930121","960210","485.0150540540541","163.6060077294686","2024.6704000000027","1.0597526764612373","249.13413428571428","0.2","2.79","1763183205636","1"
"1725","118","41175.6106","32163.2","42","62","41.8","5049.9112","2311.1762305084744","3","4","2","950703","970330","957.5723395348837","510.52698412698413","9012.4106","1.280168964252181","616.2925260504202","0.2","1.18","1763183205636","1"
"4473","141","20641.3872","18720.6848","42","99","30.4","3353.3745999999996","2049.656019858156","6","4","3","951009","970630","480.0322604651163","187.20684799999998","1920.702400000002","1.1025389766203093","277.19769014084505","0.2","1.41","1763183205636","1"
"1443","36","7691.7738","5486.3792","19","17","26.599999999999998","2394.5775999999996","1512.564138888889","4","4","2","970927","980612","384.58869","304.79884444444446","2205.3945999999996","1.4017208433490436","356.1662972972973","0.2","0.36","1763183205636","1"
"320","70","3563.2562","2077.8932","45","25","30.4","1847.4992","992.9820714285713","3","3","1","970123","980118","77.46209130434782","79.91896923076924","1485.3629999999998","1.714015996588954","79.45280845070423","0.2","0.7","1763183205636","1"
"1313","51","17047.2864","15165.3288","26","24","7.6","5743.9698","2373.476349019608","3","3","1","971001","980531","631.3809777777778","606.613152","1881.9576000000015","1.1240219452449165","619.4733692307692","0.2","0.51","1763183205636","1"
"3515","62","2701.6708000000003","2206.3255999999997","28","34","15.2","934.9748","627.2746419354838","5","5","3","960616","971031","93.16106206896553","63.037874285714274","495.34520000000066","1.2239566287819073","77.90470476190477","0.2","0.62","1763183205636","1"
"4140","27","6484.9964","6238.984399999999","15","12","30.4","2178.806","1429.6583777777778","3","3","1","971205","980703","405.312275","479.92187692307687","246.01200000000063","1.039264841751848","454.4278857142857","0.2","0.27","1763183205636","1"
"2400","69","2869.3381999999997","1578.5124","30","39","19.0","1296.0394000000001","812.3686260869565","5","5","3","960615","971130","92.55929677419354","39.462810000000005","1290.8257999999996","1.8165974512134249","63.54072285714285","0.2","0.69","1763183205636","1"
"2648","106","6837.1348","6011.7672","60","46","15.2","2543.7998000000002","1087.4467528301886","3","3","1","930413","960831","112.08417704918033","127.90994042553191","825.3675999999996","1.1371028633870939","120.08319626168225","0.2","1.06","1763183205636","1"
"228","203","28568.0162","27486.7224","67","136","30.4","2699.8201999999997","1523.0113221674876","5","4","3","930928","960531","420.1178852941176","200.6330102189781","1081.2937999999995","1.0393009571429606","274.77813039215687","0.2","2.03","1763183205636","1"
"64","22","1772.2972","999.3999999999999","15","7","7.6","1314.648","726.2960727272728","2","3","1","970311","980131","110.768575","124.92499999999998","772.8972000000001","1.7715885645741705","120.50857391304346","0.2","0.22","1763183205636","1"
"353","109","5454.558","3751.1928","38","71","38.0","1857.8808","1375.4140788990824","6","5","4","950830","970526","139.86046153846155","52.0999","1703.3652000000002","1.4536987544989692","83.68864363636364","0.2","1.09","1763183205636","1"
"3880","76","4262.4638","3000.5788","29","47","30.4","1512.5215999999998","1098.271","5","5","3","960728","971120","142.08212666666668","62.51205833333333","1261.8850000000007","1.4200739290935827","94.32522857142858","0.2","0.76","1763183205636","1"
"2721","44","5794.316","4829.944399999999","16","28","11.4","2085.7326","1412.8457","6","4","4","971114","980712","340.8421176470588","166.5498068965517","964.3716000000004","1.1994168262420906","236.09467555555554","0.2","0.44","1763183205636","1"
"1836","113","13535.0186","12586.2992","41","72","34.199999999999996","2462.305","1325.9057185840709","5","4","3","960215","970907","322.2623476190476","172.41505753424656","948.7194","1.075291719450031","229.13436666666664","0.2","1.13","1763183205636","1"
"3888","27","1539.0","832.1999999999999","15","12","38.0","1018.4","824.0370370370371","1","2","1","930527","950914","96.1875","64.0153846153846","706.8000000000001","1.847095535285646","84.68571428571428","0.2","0.27","1763183205636","1"
"6706","90","7497.8864","6061.8892","28","62","7.6","2548.2799999999997","1722.406071111111","6","4","4","961228","980207","258.5478068965517","96.22046349206349","1435.9972000000007","1.2366853743591424","149.0085230769231","0.2","0.9","1763183205636","1"
"3998","103","12067.8424","10884.294399999999","37","66","15.2","2592.1358","1577.2576621359224","5","4","3","960420","971006","317.5748","162.45215522388057","1183.5480000000007","1.1086372087465086","220.69362307692307","0.2","1.03","1763183205636","1"
"890","190","11217.3378","10143.492","80","110","26.599999999999998","1590.7522","1082.21652","4","4","2","930205","951231","138.48565185185186","91.38281081081081","1073.8457999999991","1.105756483419771","111.83680523560209","0.2","1.9","1763183205636","1"
"597","174","25042.721999999998","24350.0048","61","113","11.4","2630.4778","1522.158072413793","4","4","2","931205","960630","403.9148709677419","213.59653333333333","692.7171999999991","1.028406105032676","282.2441531428571","0.2","1.74","1763183205636","1"
"1722","96","15870.7608","13719.740399999999","38","58","30.4","2882.5394","1823.3803625","4","4","2","960311","970831","406.9425846153846","232.5379728813559","2151.0204000000012","1.1566985699984529","305.05671340206186","0.2","0.96","1763183205636","1"
"523","160","16011.174599999998","13907.7796","66","94","11.4","2571.6538","1708.52134875","3","4","1","930811","960427","238.97275522388057","146.39768","2103.3949999999986","1.1511559648267056","185.83201366459627","0.2","1.6","1763183205636","1"
"8038","84","13700.3832","10982.4028","32","52","22.8","3087.2796","2062.2800404761906","4","4","2","960817","971130","415.16312727272725","207.21514716981133","2717.9804000000004","1.2473714612378597","290.3857176470588","0.2","0.84","1763183205636","1"
"677","31","8471.172799999998","5508.419199999999","19","12","15.2","2962.7498","1750.7749806451613","3","3","1","970913","980608","423.5586399999999","423.7245538461538","2962.753599999999","1.53758000480341","436.8622499999999","0.2","0.31","1763183205636","1"
"2886","164","7869.4580000000005","6777.3152","73","91","34.199999999999996","1500.1754","1039.2050231707317","4","4","2","940408","960924","106.34402702702704","73.6664695652174","1092.1428000000005","1.160975517928113","88.76832242424243","0.2","1.64","1763183205636","1"
"973","119","5831.6852","4624.1896","53","66","22.8","1735.2624","1211.9559697478992","5","5","3","941105","961231","107.99417037037037","69.0177552238806","1207.4956000000002","1.2608532199415134","87.13229","0.2","1.19","1763183205636","1"
"3492","129","19040.656199999998","16829.8428","44","85","22.8","2698.0912","1533.8340620155038","5","4","3","950910","970630","423.1256933333333","195.69584651162788","2210.813399999999","1.1312954690539918","275.92691538461537","0.2","1.29","1763183205636","1"
"2183","40","6002.8676000000005","4284.8192","19","21","19.0","2350.756","1305.4548499999999","3","3","1","970717","980405","300.14338000000004","194.7645090909091","1718.0484000000006","1.4006348191262945","250.91919024390242","0.2","0.4","1763183205636","1"
"343","158","5226.4934","4491.995199999999","69","89","34.199999999999996","1223.6342","764.9485379746835","4","5","3","940426","960910","74.66419142857143","49.91105777777777","734.4982000000009","1.1632537243752232","61.12256981132076","0.2","1.58","1763183205636","1"
"3905","61","19297.3538","14790.892","28","29","30.4","4661.631","2325.314626229508","4","4","2","970528","980118","665.4259931034483","493.02973333333335","4506.461800000001","1.304589960499982","549.8104161290323","0.2","0.61","1763183205636","1"
"3091","208","21564.3198","19386.0496","66","142","7.6","2461.2675999999997","1649.0455884615383","5","4","3","931111","960711","321.85551940298507","135.5667804195804","2178.2702000000027","1.1123053917394425","195.9347818181818","0.2","2.08","1763183205636","1"
"1752","74","12362.293","10719.6176","35","39","41.8","2747.1074","2042.9338675675676","3","3","1","960508","970924","343.3970277777778","267.99044","1642.6754","1.153132539677565","307.758808","0.2","0.74","1763183205636","1"
"1456","111","40519.9662","35495.9672","57","46","41.8","5753.0252","2746.958207207207","3","3","1","960412","970825","698.6201068965518","755.233344680851","5023.999000000003","1.1415050184907065","678.7136910714287","0.2","1.11","1763183205636","1"
"3823","47","4278.1844","3821.2192","28","19","38.0","2322.104","931.3237276595744","3","3","1","950419","970731","147.52360000000002","191.06096","456.9652000000001","1.1192933152551796","168.737575","0.2","0.47","1763183205636","1"
"2694","236","27126.5698","25553.0468","78","158","26.599999999999998","2453.9564","1506.4793262711864","5","4","3","930308","960211","343.3743012658228","160.71098616352202","1573.523000000001","1.0615371417414796","222.27686329113925","0.2","2.36","1763183205636","1"
"2553","111","15082.3862","14057.4388","43","68","41.8","2356.4864000000002","1036.2804036036034","4","4","2","950724","970410","342.78150454545454","203.73099710144928","1024.947400000001","1.0728350718431126","260.1770089285714","0.2","1.11","1763183205636","1"
"93","71","5293.7876","4023.2576","35","36","19.0","1458.326","958.1701070422536","3","3","1","960612","970930","147.04965555555555","108.7366918918919","1270.5299999999997","1.3154693675673246","129.40340555555557","0.2","0.71","1763183205636","1"
"5317","76","9134.6262","8033.352","30","46","7.6","2005.9212","1370.29785","5","5","3","961020","971231","294.6653612903226","170.9223829787234","1101.2742000000007","1.1369462278974085","222.96075584415587","0.2","0.76","1763183205636","1"
"595","79","15587.1288","11023.0628","32","40","7.6","4702.7432","1744.3193392405062","4","4","2","961221","980228","472.33723636363635","268.8551902439024","4564.066000000001","1.4139187233222221","332.627395","0.2","0.79","1763183205636","1"
"251","93","7366.687599999999","5759.9184","39","54","34.199999999999996","2329.2974","1611.5324387096775","4","4","2","960406","970831","184.16718999999998","104.72578909090909","1606.7691999999997","1.278734932263578","139.64474468085106","0.2","0.93","1763183205636","1"
"2764","90","10421.1314","8494.7708","31","59","41.8","2687.9946","1752.9849666666667","5","4","2","960815","971130","325.66035625","141.57951333333332","1926.3606","1.226625770083157","207.86705714285713","0.2","0.9","1763183205636","1"
"8784","95","21883.7288","19836.721999999998","43","49","41.8","3654.3041999999996","1744.15336","4","5","3","961016","980109","497.35747272727275","396.73443999999995","2047.0068000000028","1.1031371848037796","434.5880291666667","0.2","0.95","1763183205636","1"
"2286","72","5868.8834","3926.9352","29","39","30.4","1755.334","1062.5185277777778","5","5","4","961206","980112","195.62944666666667","98.17338","1941.9481999999998","1.4941395672718836","134.18929589041093","0.2","0.72","1763183205636","1"
"10762","122","16111.81","15093.6608","43","79","26.599999999999998","2454.724","1502.6269606557375","5","4","3","951023","970706","366.1775","188.67076","1018.1491999999998","1.0673847006883388","253.70301463414634","0.2","1.22","1763183205636","1"
"413","69","2908.4629999999997","2266.054","28","41","7.6","768.2992","562.8091333333333","5","5","3","960709","971012","100.29182758620689","53.95366666666667","642.4089999999997","1.2829262117267606","73.92167142857143","0.2","0.69","1763183205636","1"
"748","201","15881.377999999999","14620.5","84","117","26.599999999999998","1769.869","1124.7648547263682","4","4","2","930408","960323","186.83974117647057","123.90254237288136","1260.8779999999988","1.0861661252265498","150.99939603960394","0.2","2.01","1763183205636","1"
"8919","70","3103.4105999999997","2392.822","38","32","38.0","1284.9244","765.7048314285714","5","4","3","970703","980430","79.57463076923077","72.50975757575758","710.5885999999996","1.2964249639279777","77.41172676056337","0.2","0.7","1763183205636","1"
"305","56","2389.9188","1826.508","25","31","7.6","884.0167999999999","633.1190857142857","5","5","3","961018","971231","91.91995384615385","57.078375","563.4107999999999","1.307747380586022","73.97240000000001","0.2","0.56","1763183205636","1"
"3599","136","6315.0034","5510.0608","57","79","26.599999999999998","1242.2124","843.650405882353","5","5","3","940320","960930","108.87936896551723","68.87576","804.9425999999994","1.1458780131767008","86.31433722627737","0.2","1.36","1763183205636","1"
"510","228","33326.6118","27854.038","71","150","41.8","4388.9354","1703.04605","6","4","4","930602","951231","462.8696083333333","184.46382781456953","5472.573799999998","1.1964303118164836","267.1644096069869","0.2","2.28","1763183205636","1"
"1110","45","5443.5","4590.704","20","25","11.4","1862.779","932.5857822222222","4","4","2","970710","980430","259.2142857142857","176.56553846153844","852.7960000000003","1.185507602406427","218.13486956521737","0.2","0.45","1763183205636","1"
"1910","86","12779.8674","9912.794","33","53","30.4","3846.9034","2573.088786046512","5","4","3","960906","971231","375.8784529411764","183.57025925925925","2867.0733999999993","1.2890995515944752","260.8351885057471","0.2","0.86","1763183205636","1"
"3035","232","61054.581","54732.159999999996","65","153","30.4","4468.4352","2384.47579137931","5","5","4","930816","960502","925.0694090909091","355.40363636363634","6322.421000000002","1.1154952683163186","496.9388025751073","0.2","2.32","1763183205636","1"
"90","228","27975.200999999997","26858.263199999998","58","170","19.0","2816.047","1457.3712166666667","6","4","5","940713","961031","474.15594915254235","157.06586666666666","1116.9377999999997","1.041547595393458","239.44744192139737","0.2","2.28","1763183205636","1"
"2154","133","3592.4934","3039.962","54","79","7.6","881.2276","692.0737714285715","3","5","3","940421","960930","65.31806181818182","37.999525","552.5313999999998","1.1813674093921593","49.49593582089552","0.2","1.33","1763183205636","1"
"153","168","18420.177","15960.9956","66","98","15.2","2015.4705999999999","1112.111189285714","4","5","3","930919","960511","274.92801492537313","161.22217777777777","2459.1813999999995","1.1540021349210245","203.43889112426035","0.2","1.68","1763183205636","1"
"782","38","9489.4778","6495.0512","19","19","19.0","3089.9775999999997","2091.0804000000003","5","4","3","971030","980711","474.47389000000004","324.75256","2994.4266000000007","1.4608071130966456","409.85971794871796","0.2","0.38","1763183205636","1"
"352","136","4719.5962","3779.4192","57","79","7.6","1111.4658","768.6694485294117","5","5","3","940704","961110","81.37234827586207","47.24274","940.1770000000001","1.2484319728351818","62.03660875912409","0.2","1.36","1763183205636","1"
"11135","208","21840.2112","20598.1964","69","139","19.0","2322.9362","1357.1329682692306","5","4","3","931010","960726","312.0030171428572","147.1299742857143","1242.0148000000008","1.06024578706381","203.05458181818184","0.2","2.08","1763183205636","1"
"8173","211","55962.250400000004","44393.454399999995","68","123","41.8","4655.893","2097.9912559241707","4","6","3","930705","960420","811.0471072463769","358.011729032258","11568.79600000001","1.2605684911852415","473.3759660377359","0.2","2.11","1763183205636","1"
"3446","91","21139.7268","18036.662","41","45","34.199999999999996","4347.4318","2260.6779604395606","4","4","2","960927","980124","503.32682857142856","392.10134782608696","3103.0648","1.171977099914612","425.83031304347827","0.2","0.91","1763183205636","1"
"516","86","5216.138399999999","3728.142","40","46","19.0","1487.9925999999998","1028.004234883721","5","5","3","960208","970911","127.22288780487803","79.32217021276595","1487.996399999999","1.3987502755325485","102.80782068965517","0.2","0.86","1763183205636","1"
"3349","87","13114.6588","12201.9064","36","51","19.0","2506.2861999999996","1537.4154","4","4","2","960328","970831","354.4502378378378","234.65204615384616","912.7523999999994","1.0747160037218675","287.6882409090909","0.2","0.87","1763183205636","1"
"1394","135","6150.9916","4940.304","46","89","22.8","1667.5654000000002","1255.3036533333334","6","5","3","941227","970126","130.87216170212767","54.892266666666664","1210.6876000000002","1.2448114101055106","81.55364411764707","0.2","1.35","1763183205636","1"
"1598","62","17366.2394","13305.5632","32","29","26.599999999999998","5530.383199999999","2071.0902806451613","5","4","3","970412","980517","526.2496787878788","443.51877333333334","4060.676199999998","1.3050882590028956","486.8540095238095","0.2","0.62","1763183205636","1"
"3301","85","11097.7138","10288.3936","34","51","34.199999999999996","2303.8184","1253.7711952941177","4","4","2","960425","970902","317.0775371428571","197.85372307692307","809.3202000000001","1.0785585848324435","248.67566744186047","0.2","0.85","1763183205636","1"
"1543","91","5011.1474","3492.922","63","28","41.8","2422.6482","1296.6825186813187","3","3","1","960414","970831","78.299178125","120.44558620689655","1518.2253999999998","1.4342470724875942","92.43553695652174","0.2","0.91","1763183205636","1"
"9859","125","20081.2748","13510.1818","34","83","15.2","3958.4524","1962.5611328","7","6","5","960708","971108","573.7507085714285","160.83549761904763","6571.092999999999","1.4862707864681384","266.59886190476186","0.2","1.25","1763183205636","1"
"1325","75","1984.1092","1258.6056","33","42","11.4","803.9318","584.4747573333334","3","5","4","960808","971130","58.356152941176475","29.26989767441861","725.5036","1.5751828985199812","42.667300000000004","0.2","0.75","1763183205636","1"
"3886","140","37474.8438","31466.3864","71","61","15.2","6040.282399999999","2185.2601914285715","3","3","1","940220","961007","520.4839416666667","507.5223612903226","6008.457400000003","1.190910593070418","488.94489503546106","0.2","1.4","1763183205636","1"
"2580","124","10556.666","9254.292","45","79","19.0","2328.469","1690.0308161290322","5","4","3","951109","970612","229.49273913043476","115.67864999999999","1302.3739999999998","1.1406086377393603","158.487664","0.2","1.24","1763183205636","1"
"1030","110","4697.6208","3931.594","36","74","41.8","1216.6953999999998","872.2940072727272","6","5","4","951112","970710","126.96272432432431","52.42125333333333","766.0267999999996","1.1945349049507779","77.74067387387387","0.2","1.1","1763183205636","1"
"139","49","13822.0972","8787.5","20","23","38.0","3373.5564","2096.855432653061","3","4","2","970515","980313","658.1951047619048","366.1458333333333","5034.5972","1.5727481595266541","452.191944","0.2","0.49","1763183205636","1"
"484","196","9783.233","9246.616","51","145","22.8","1663.6285999999998","1023.8374704081632","6","4","4","950120","970131","188.13909615384617","63.332986301369864","536.6170000000002","1.0579194681094024","96.59821827411169","0.2","1.96","1763183205636","1"
"5072","149","18231.6324","16780.0552","38","111","41.8","3149.6756","1801.7364375838927","7","4","5","960412","971008","467.4777538461538","149.82192142857141","1451.5771999999997","1.0864413579904082","233.41125066666666","0.2","1.49","1763183205636","1"
"3842","41","2354.3318","989.2995999999999","20","21","30.4","1367.6314","1043.743312195122","5","5","3","970312","980308","112.11103809523809","44.968163636363634","1365.0322","2.3773934675930395","79.61027142857142","0.2","0.41","1763183205636","1"
"3711","50","11490.839","9728.304","20","28","15.2","3942.5038","1756.440408","5","4","2","970508","980118","547.1828095238095","335.45875862068965","1762.5349999999999","1.1810545749212893","416.0616274509804","0.2","0.5","1763183205636","1"
"3133","220","26125.1938","25433.8864","68","152","38.0","2321.1502","1351.9384536363636","5","4","3","930614","960310","378.6259971014493","166.2345516339869","691.3074000000015","1.0271401801896785","233.29900542986425","0.2","2.2","1763183205636","1"
"1359","60","1738.0136","786.5999999999999","44","16","22.8","1145.3314","898.7192533333333","2","3","1","931202","960619","38.622524444444444","46.27058823529411","951.4136000000001","2.206721178263078","41.38710819672131","0.2","0.6","1763183205636","1"
"7445","269","35589.9678","20986.7008","122","122","5.103400000000001","4322.348","1377.4779204460965","5","4","2","930318","960229","289.34933170731705","170.6235837398374","14603.267","1.6957535338982916","209.54321703703704","0.2","2.69","1763183205636","1"
"301","87","2387.2778","1844.2767999999999","39","48","11.4","841.6126","593.3123885057471","4","5","3","950910","970630","59.681945","37.63830204081632","543.001","1.2937234132028321","48.08584772727272","0.2","0.87","1763183205636","1"
"212","216","74575.0266","63924.778","76","125","7.6","4684.7501999999995","2061.0571064814812","4","5","3","930120","960204","968.506838961039","507.3395079365079","10650.248599999999","1.1665877042591488","638.2479474654378","0.2","2.16","1763183205636","1"
"190","192","17667.3514","16608.5612","50","142","19.0","2464.9156","1225.6140395833334","6","4","3","950302","970219","346.4186549019608","116.14378461538462","1058.7901999999995","1.0636856198223947","177.59540207253883","0.2","1.92","1763183205636","1"
"1499","178","9780.9378","8681.5636","82","96","38.0","1667.0485999999999","1102.3160831460673","4","4","2","931128","960711","117.84262409638553","89.50065567010309","1099.3742000000002","1.1265034442131814","103.14246592178772","0.2","1.78","1763183205636","1"
"2252","70","1910.7692","1186.816","30","40","26.599999999999998","815.3736","624.8576685714286","5","5","4","961005","971227","61.637716129032256","28.946731707317074","723.9531999999999","1.6086407322346221","43.627960563380284","0.2","0.7","1763183205636","1"
"4253","102","30748.3992","26798.3752","36","62","38.0","4781.1676","2361.912539215686","4","5","3","960116","970731","831.0378162162162","425.3710349206349","3950.0240000000013","1.1473550771437389","558.7065475728155","0.2","1.02","1763183205636","1"
"2973","87","10187.496","8995.4588","32","55","19.0","2169.116","1436.3338712643679","5","5","3","960815","971211","308.712","160.63319285714286","1192.0371999999988","1.132389557544575","217.98812272727272","0.2","0.87","1763183205636","1"
"915","165","39955.3926","36944.968","52","107","26.599999999999998","4625.1016","1657.7238375757574","5","5","4","950118","970212","753.8753320754716","342.08303703703706","3010.4245999999985","1.0814547503532725","463.2551843373494","0.2","1.65","1763183205636","1"
"1466","20","2528.2464","1318.6","15","5","30.4","2380.7342","1196.37699","2","3","1","970326","980120","158.0154","219.76666666666665","1209.6464","1.9159187632615946","183.1831619047619","0.2","0.2","1763183205636","1"
"866","314","20041.511599999998","18771.9696","77","237","19.0","2163.2564","1316.2066050955414","6","4","5","930110","960130","256.9424564102564","78.8738218487395","1269.5419999999976","1.0675727935978758","123.21740063492062","0.2","3.14","1763183205636","1"
"1811","235","33485.695","28217.7512","70","154","11.4","2827.5344","1174.775934468085","6","5","5","930922","960713","471.6295070422535","182.05000774193547","5267.943800000001","1.1866469484305173","261.4552805084746","0.2","2.35","1763183205636","1"
"5546","184","35102.511399999996","24298.286799999998","70","94","-24.8748","3005.0209999999997","1144.5213597826087","4","4","2","930528","960229","494.40156901408443","255.77143999999998","10804.224599999998","1.444590192663597","321.0853956756756","0.2","1.84","1763183205636","1"
"1714","122","5182.8352","4291.9176","50","72","34.199999999999996","1088.6163999999999","768.7742","5","5","3","940908","961210","101.62421960784314","58.79339178082191","890.9176000000007","1.2072990173396294","77.03051056910569","0.2","1.22","1763183205636","1"
"3252","139","2647.6461999999997","1938.1444","45","94","34.199999999999996","795.6402","621.9582474820144","6","5","5","950612","970331","57.557526086956514","20.401519999999998","709.5017999999998","1.3653682521012875","32.755647142857136","0.2","1.39","1763183205636","1"
"8519","263","54450.4166","48271.761","106","143","41.8","3986.2911999999997","1729.7725125475283","5","5","4","930402","960306","508.88239813084107","335.22056249999997","6178.655599999998","1.1279739437319527","389.09915757575754","0.2","2.63","1763183205636","1"
"7231","211","45519.968199999996","34485.9272","93","99","-48.5602","4882.6238","1606.3118672985781","4","3","1","930314","960423","484.2549808510638","344.859272","11034.040999999997","1.319919514313818","377.3862990566037","0.2","2.11","1763183205636","1"
"2792","78","3026.9736","2076.9888","37","41","11.4","1284.001","964.6561615384614","4","5","3","960826","971202","79.65719999999999","49.45211428571429","949.9847999999997","1.4566842708680623","64.60711898734178","0.2","0.78","1763183205636","1"
"396","298","34855.530399999996","32811.008799999996","73","225","38.0","2989.2852","2051.725583892617","6","4","5","930308","960306","471.020681081081","145.18145486725663","2044.5216","1.0622796858447752","226.30949565217392","0.2","2.98","1763183205636","1"
"2535","81","7700.7912","7174.5824","25","56","41.8","2260.4528","1390.744125925926","6","4","3","970121","980131","296.18427692307694","125.86986666666667","526.2087999999994","1.0731938915508794","181.4069951219512","0.2","0.81","1763183205636","1"
"9424","64","7708.7028","5100.7514","27","34","19.0","2028.4172","1033.877815625","4","5","3","961230","980112","275.3108142857143","145.73575428571428","2607.9514","1.5109914606972028","197.06852615384616","0.2","0.64","1763183205636","1"
"2678","43","13756.2166","10551.574","19","21","7.6","4330.9056","1772.05868372093","3","4","2","970715","980430","687.81083","479.617","3204.642599999999","1.3035887357909075","552.4497863636363","0.2","0.43","1763183205636","1"
"3604","152","8310.1022","7278.9228","59","93","19.0","1466.6024","1024.872775","5","5","3","931222","960709","138.50170333333332","77.43534893617021","1031.179399999999","1.1415096599650754","101.88905228758169","0.2","1.52","1763183205636","1"
"2296","33","7612.946599999999","6382.0163999999995","16","17","22.8","2331.8206","1716.5284","4","4","2","971105","980629","447.8203882352941","354.55646666666667","1230.9301999999998","1.1926879272940611","411.61655882352943","0.2","0.33","1763183205636","1"
"1218","60","17922.282","11480.993199999999","28","26","34.199999999999996","3887.2898","2311.0085066666666","3","4","2","961212","980103","618.009724137931","425.22197037037034","6441.2888","1.5609033804339825","482.0209049180327","0.2","0.6","1763183205636","1"
"1198","50","8844.165599999998","5650.683599999999","25","20","41.8","2613.4082","1449.137524","3","4","2","970420","980331","340.1602153846153","269.0801714285714","3193.481999999999","1.5648727398681694","284.21272941176466","0.2","0.5","1763183205636","1"
"932","68","3153.5364","2119.3056","34","34","34.199999999999996","1108.8437999999999","836.9810147058823","5","5","3","960708","971111","90.10104","60.551588571428574","1034.2307999999998","1.487302773713374","76.418","0.2","0.68","1763183205636","1"
