client_id,num_cards,num_classic_cards,num_junior_cards,num_gold_cards,gold_card,classic_card,junior_card,earliest_card_issue,latest_card_issue,card_id,eligible_for
1845,0,0,0,0,0,0,0,,,,junior_card
1848,0,0,0,0,0,0,0,,,,junior_card
1849,0,0,0,0,0,0,0,,,,junior_card
1854,0,0,0,0,0,0,0,,,,junior_card
1866,0,0,0,0,0,0,0,,,,junior_card
1867,0,0,0,0,0,0,0,,,,junior_card
1870,0,0,0,0,0,0,0,,,,junior_card
1874,0,0,0,0,0,0,0,,,,junior_card
1879,0,0,0,0,0,0,0,,,,junior_card
1881,0,0,0,0,0,0,0,,,,junior_card
1882,0,0,0,0,0,0,0,,,,junior_card
1887,0,0,0,0,0,0,0,,,,junior_card
1888,0,0,0,0,0,0,0,,,,junior_card
1892,0,0,0,0,0,0,0,,,,junior_card
1893,0,0,0,0,0,0,0,,,,junior_card
1894,0,0,0,0,0,0,0,,,,junior_card
1904,0,0,0,0,0,0,0,,,,junior_card
1905,0,0,0,0,0,0,0,,,,junior_card
1906,0,0,0,0,0,0,0,,,,junior_card
1907,0,0,0,0,0,0,0,,,,junior_card
1908,0,0,0,0,0,0,0,,,,junior_card
1909,0,0,0,0,0,0,0,,,,junior_card
1910,0,0,0,0,0,0,0,,,,junior_card
1916,0,0,0,0,0,0,0,,,,junior_card
1919,0,0,0,0,0,0,0,,,,junior_card
1921,0,0,0,0,0,0,0,,,,junior_card
1922,0,0,0,0,0,0,0,,,,junior_card
1924,0,0,0,0,0,0,0,,,,junior_card
1925,0,0,0,0,0,0,0,,,,junior_card
1931,0,0,0,0,0,0,0,,,,junior_card
1932,0,0,0,0,0,0,0,,,,junior_card
1939,0,0,0,0,0,0,0,,,,junior_card
1940,0,0,0,0,0,0,0,,,,junior_card
1941,0,0,0,0,0,0,0,,,,junior_card
1942,0,0,0,0,0,0,0,,,,junior_card
1943,0,0,0,0,0,0,0,,,,junior_card
1948,0,0,0,0,0,0,0,,,,junior_card
1950,0,0,0,0,0,0,0,,,,junior_card
1956,0,0,0,0,0,0,0,,,,junior_card
1960,0,0,0,0,0,0,0,,,,junior_card
1961,0,0,0,0,0,0,0,,,,junior_card
1965,0,0,0,0,0,0,0,,,,junior_card
1966,0,0,0,0,0,0,0,,,,junior_card
1969,0,0,0,0,0,0,0,,,,junior_card
1970,0,0,0,0,0,0,0,,,,junior_card
1972,0,0,0,0,0,0,0,,,,junior_card
1973,0,0,0,0,0,0,0,,,,junior_card
1974,0,0,0,0,0,0,0,,,,junior_card
1975,0,0,0,0,0,0,0,,,,junior_card
1976,0,0,0,0,0,0,0,,,,junior_card
1977,0,0,0,0,0,0,0,,,,junior_card
1979,0,0,0,0,0,0,0,,,,junior_card
1984,0,0,0,0,0,0,0,,,,junior_card
1985,0,0,0,0,0,0,0,,,,junior_card
1986,0,0,0,0,0,0,0,,,,junior_card
1989,0,0,0,0,0,0,0,,,,junior_card
1990,0,0,0,0,0,0,0,,,,junior_card
1991,0,0,0,0,0,0,0,,,,junior_card
1995,0,0,0,0,0,0,0,,,,junior_card
1996,0,0,0,0,0,0,0,,,,junior_card
2002,0,0,0,0,0,0,0,,,,junior_card
2003,0,0,0,0,0,0,0,,,,junior_card
2009,0,0,0,0,0,0,0,,,,junior_card
2011,0,0,0,0,0,0,0,,,,junior_card
2016,0,0,0,0,0,0,0,,,,junior_card
2017,0,0,0,0,0,0,0,,,,junior_card
2018,0,0,0,0,0,0,0,,,,junior_card
2019,0,0,0,0,0,0,0,,,,junior_card
2021,0,0,0,0,0,0,0,,,,junior_card
2022,0,0,0,0,0,0,0,,,,junior_card
2023,0,0,0,0,0,0,0,,,,junior_card
2024,0,0,0,0,0,0,0,,,,junior_card
2025,0,0,0,0,0,0,0,,,,junior_card
2026,0,0,0,0,0,0,0,,,,junior_card
2027,0,0,0,0,0,0,0,,,,junior_card
2028,0,0,0,0,0,0,0,,,,junior_card
2029,0,0,0,0,0,0,0,,,,junior_card
2031,0,0,0,0,0,0,0,,,,junior_card
2032,0,0,0,0,0,0,0,,,,junior_card
2033,0,0,0,0,0,0,0,,,,junior_card
2034,0,0,0,0,0,0,0,,,,junior_card
2035,0,0,0,0,0,0,0,,,,junior_card
2037,0,0,0,0,0,0,0,,,,junior_card
2040,0,0,0,0,0,0,0,,,,junior_card
2047,0,0,0,0,0,0,0,,,,junior_card
2048,0,0,0,0,0,0,0,,,,junior_card
2049,0,0,0,0,0,0,0,,,,junior_card
2050,0,0,0,0,0,0,0,,,,junior_card
2051,0,0,0,0,0,0,0,,,,junior_card
2052,0,0,0,0,0,0,0,,,,junior_card
2053,0,0,0,0,0,0,0,,,,junior_card
2054,0,0,0,0,0,0,0,,,,junior_card
2064,0,0,0,0,0,0,0,,,,junior_card
2068,0,0,0,0,0,0,0,,,,junior_card
2069,0,0,0,0,0,0,0,,,,junior_card
2072,0,0,0,0,0,0,0,,,,junior_card
2075,0,0,0,0,0,0,0,,,,junior_card
2077,0,0,0,0,0,0,0,,,,junior_card
2079,0,0,0,0,0,0,0,,,,junior_card
2082,0,0,0,0,0,0,0,,,,junior_card
2085,0,0,0,0,0,0,0,,,,junior_card
2088,0,0,0,0,0,0,0,,,,junior_card
2092,0,0,0,0,0,0,0,,,,junior_card
2098,0,0,0,0,0,0,0,,,,junior_card
2100,0,0,0,0,0,0,0,,,,junior_card
2103,0,0,0,0,0,0,0,,,,junior_card
2105,0,0,0,0,0,0,0,,,,junior_card
2106,0,0,0,0,0,0,0,,,,junior_card
2107,0,0,0,0,0,0,0,,,,junior_card
2108,0,0,0,0,0,0,0,,,,junior_card
2112,0,0,0,0,0,0,0,,,,junior_card
2114,0,0,0,0,0,0,0,,,,junior_card
2116,0,0,0,0,0,0,0,,,,junior_card
2130,0,0,0,0,0,0,0,,,,junior_card
2135,0,0,0,0,0,0,0,,,,junior_card
2136,0,0,0,0,0,0,0,,,,junior_card
2139,0,0,0,0,0,0,0,,,,junior_card
2140,0,0,0,0,0,0,0,,,,junior_card
2142,0,0,0,0,0,0,0,,,,junior_card
2143,0,0,0,0,0,0,0,,,,junior_card
2149,0,0,0,0,0,0,0,,,,junior_card
2150,0,0,0,0,0,0,0,,,,junior_card
2151,0,0,0,0,0,0,0,,,,junior_card
2152,0,0,0,0,0,0,0,,,,junior_card
2153,0,0,0,0,0,0,0,,,,junior_card
2159,0,0,0,0,0,0,0,,,,junior_card
2160,0,0,0,0,0,0,0,,,,junior_card
2161,0,0,0,0,0,0,0,,,,junior_card
2162,0,0,0,0,0,0,0,,,,junior_card
2163,0,0,0,0,0,0,0,,,,junior_card
2170,0,0,0,0,0,0,0,,,,junior_card
2176,0,0,0,0,0,0,0,,,,junior_card
2183,0,0,0,0,0,0,0,,,,junior_card
2186,0,0,0,0,0,0,0,,,,junior_card
2188,0,0,0,0,0,0,0,,,,junior_card
2195,0,0,0,0,0,0,0,,,,junior_card
2201,0,0,0,0,0,0,0,,,,junior_card
2202,0,0,0,0,0,0,0,,,,junior_card
2204,0,0,0,0,0,0,0,,,,junior_card
2209,0,0,0,0,0,0,0,,,,junior_card
2210,0,0,0,0,0,0,0,,,,junior_card
2211,0,0,0,0,0,0,0,,,,junior_card
2215,0,0,0,0,0,0,0,,,,junior_card
2221,0,0,0,0,0,0,0,,,,junior_card
2223,0,0,0,0,0,0,0,,,,junior_card
2224,0,0,0,0,0,0,0,,,,junior_card
2228,0,0,0,0,0,0,0,,,,junior_card
2229,0,0,0,0,0,0,0,,,,junior_card
2241,0,0,0,0,0,0,0,,,,junior_card
2249,0,0,0,0,0,0,0,,,,junior_card
2250,0,0,0,0,0,0,0,,,,junior_card
2254,0,0,0,0,0,0,0,,,,junior_card
2255,0,0,0,0,0,0,0,,,,junior_card
2263,0,0,0,0,0,0,0,,,,junior_card
2266,0,0,0,0,0,0,0,,,,junior_card
2276,0,0,0,0,0,0,0,,,,junior_card
2278,0,0,0,0,0,0,0,,,,junior_card
2292,0,0,0,0,0,0,0,,,,junior_card
2295,0,0,0,0,0,0,0,,,,junior_card
2296,0,0,0,0,0,0,0,,,,junior_card
2303,0,0,0,0,0,0,0,,,,junior_card
2304,0,0,0,0,0,0,0,,,,junior_card
2306,0,0,0,0,0,0,0,,,,junior_card
2307,0,0,0,0,0,0,0,,,,junior_card
2310,0,0,0,0,0,0,0,,,,junior_card
2311,0,0,0,0,0,0,0,,,,junior_card
2322,0,0,0,0,0,0,0,,,,junior_card
2323,0,0,0,0,0,0,0,,,,junior_card
2326,0,0,0,0,0,0,0,,,,junior_card
2327,0,0,0,0,0,0,0,,,,junior_card
2333,0,0,0,0,0,0,0,,,,junior_card
2336,0,0,0,0,0,0,0,,,,junior_card
2337,0,0,0,0,0,0,0,,,,junior_card
2341,0,0,0,0,0,0,0,,,,junior_card
2342,0,0,0,0,0,0,0,,,,junior_card
2344,0,0,0,0,0,0,0,,,,junior_card
2345,0,0,0,0,0,0,0,,,,junior_card
2346,0,0,0,0,0,0,0,,,,junior_card
2347,0,0,0,0,0,0,0,,,,junior_card
2348,0,0,0,0,0,0,0,,,,junior_card
2353,0,0,0,0,0,0,0,,,,junior_card
2355,0,0,0,0,0,0,0,,,,junior_card
2356,0,0,0,0,0,0,0,,,,junior_card
2357,0,0,0,0,0,0,0,,,,junior_card
2358,0,0,0,0,0,0,0,,,,junior_card
2366,0,0,0,0,0,0,0,,,,junior_card
2367,0,0,0,0,0,0,0,,,,junior_card
2368,0,0,0,0,0,0,0,,,,junior_card
2369,0,0,0,0,0,0,0,,,,junior_card
2380,0,0,0,0,0,0,0,,,,junior_card
2381,0,0,0,0,0,0,0,,,,junior_card
2383,0,0,0,0,0,0,0,,,,junior_card
2384,0,0,0,0,0,0,0,,,,junior_card
2385,0,0,0,0,0,0,0,,,,junior_card
2386,0,0,0,0,0,0,0,,,,junior_card
2387,0,0,0,0,0,0,0,,,,junior_card
2389,0,0,0,0,0,0,0,,,,junior_card
2390,0,0,0,0,0,0,0,,,,junior_card
2391,0,0,0,0,0,0,0,,,,junior_card
2396,0,0,0,0,0,0,0,,,,junior_card
2397,0,0,0,0,0,0,0,,,,junior_card
2399,0,0,0,0,0,0,0,,,,junior_card
2402,0,0,0,0,0,0,0,,,,junior_card
2408,0,0,0,0,0,0,0,,,,junior_card
2417,0,0,0,0,0,0,0,,,,junior_card
2424,0,0,0,0,0,0,0,,,,junior_card
2426,0,0,0,0,0,0,0,,,,junior_card
2432,0,0,0,0,0,0,0,,,,junior_card
2435,0,0,0,0,0,0,0,,,,junior_card
2436,0,0,0,0,0,0,0,,,,junior_card
2437,0,0,0,0,0,0,0,,,,junior_card
2438,0,0,0,0,0,0,0,,,,junior_card
2439,0,0,0,0,0,0,0,,,,junior_card
2441,0,0,0,0,0,0,0,,,,junior_card
2442,0,0,0,0,0,0,0,,,,junior_card
2443,0,0,0,0,0,0,0,,,,junior_card
2444,0,0,0,0,0,0,0,,,,junior_card
2451,0,0,0,0,0,0,0,,,,junior_card
2453,0,0,0,0,0,0,0,,,,junior_card
2456,0,0,0,0,0,0,0,,,,junior_card
2457,0,0,0,0,0,0,0,,,,junior_card
2458,0,0,0,0,0,0,0,,,,junior_card
2462,0,0,0,0,0,0,0,,,,junior_card
2463,0,0,0,0,0,0,0,,,,junior_card
2464,0,0,0,0,0,0,0,,,,junior_card
2467,0,0,0,0,0,0,0,,,,junior_card
2470,0,0,0,0,0,0,0,,,,junior_card
2471,0,0,0,0,0,0,0,,,,junior_card
2482,0,0,0,0,0,0,0,,,,junior_card
2483,0,0,0,0,0,0,0,,,,junior_card
2485,0,0,0,0,0,0,0,,,,junior_card
2495,0,0,0,0,0,0,0,,,,junior_card
2499,0,0,0,0,0,0,0,,,,junior_card
2500,0,0,0,0,0,0,0,,,,junior_card
2516,0,0,0,0,0,0,0,,,,junior_card
2517,0,0,0,0,0,0,0,,,,junior_card
2518,0,0,0,0,0,0,0,,,,junior_card
2521,0,0,0,0,0,0,0,,,,junior_card
2523,0,0,0,0,0,0,0,,,,junior_card
2533,0,0,0,0,0,0,0,,,,junior_card
2534,0,0,0,0,0,0,0,,,,junior_card
2535,0,0,0,0,0,0,0,,,,junior_card
2549,0,0,0,0,0,0,0,,,,junior_card
2551,0,0,0,0,0,0,0,,,,junior_card
2554,0,0,0,0,0,0,0,,,,junior_card
2561,0,0,0,0,0,0,0,,,,junior_card
2568,0,0,0,0,0,0,0,,,,junior_card
2570,0,0,0,0,0,0,0,,,,junior_card
2574,0,0,0,0,0,0,0,,,,junior_card
2579,0,0,0,0,0,0,0,,,,junior_card
2580,0,0,0,0,0,0,0,,,,junior_card
2582,0,0,0,0,0,0,0,,,,junior_card
2583,0,0,0,0,0,0,0,,,,junior_card
2584,0,0,0,0,0,0,0,,,,junior_card
2599,0,0,0,0,0,0,0,,,,junior_card
2600,0,0,0,0,0,0,0,,,,junior_card
2604,0,0,0,0,0,0,0,,,,junior_card
2605,0,0,0,0,0,0,0,,,,junior_card
2607,0,0,0,0,0,0,0,,,,junior_card
2608,0,0,0,0,0,0,0,,,,junior_card
2611,0,0,0,0,0,0,0,,,,junior_card
2614,0,0,0,0,0,0,0,,,,junior_card
2615,0,0,0,0,0,0,0,,,,junior_card
2618,0,0,0,0,0,0,0,,,,junior_card
2628,0,0,0,0,0,0,0,,,,junior_card
2629,0,0,0,0,0,0,0,,,,junior_card
2630,0,0,0,0,0,0,0,,,,junior_card
2636,0,0,0,0,0,0,0,,,,junior_card
2637,0,0,0,0,0,0,0,,,,junior_card
2638,0,0,0,0,0,0,0,,,,junior_card
2643,0,0,0,0,0,0,0,,,,junior_card
2645,0,0,0,0,0,0,0,,,,junior_card
2647,0,0,0,0,0,0,0,,,,junior_card
2648,0,0,0,0,0,0,0,,,,junior_card
2652,0,0,0,0,0,0,0,,,,junior_card
2654,0,0,0,0,0,0,0,,,,junior_card
2658,0,0,0,0,0,0,0,,,,junior_card
2669,0,0,0,0,0,0,0,,,,junior_card
2670,0,0,0,0,0,0,0,,,,junior_card
2672,0,0,0,0,0,0,0,,,,junior_card
2675,0,0,0,0,0,0,0,,,,junior_card
2677,0,0,0,0,0,0,0,,,,junior_card
2678,0,0,0,0,0,0,0,,,,junior_card
2680,0,0,0,0,0,0,0,,,,junior_card
2683,0,0,0,0,0,0,0,,,,junior_card
2687,0,0,0,0,0,0,0,,,,junior_card
2689,0,0,0,0,0,0,0,,,,junior_card
2692,0,0,0,0,0,0,0,,,,junior_card
2694,0,0,0,0,0,0,0,,,,junior_card
2695,0,0,0,0,0,0,0,,,,junior_card
2696,0,0,0,0,0,0,0,,,,junior_card
2697,0,0,0,0,0,0,0,,,,junior_card
2702,0,0,0,0,0,0,0,,,,junior_card
2704,0,0,0,0,0,0,0,,,,junior_card
2717,0,0,0,0,0,0,0,,,,junior_card
2718,0,0,0,0,0,0,0,,,,junior_card
2720,0,0,0,0,0,0,0,,,,junior_card
2728,0,0,0,0,0,0,0,,,,junior_card
2730,0,0,0,0,0,0,0,,,,junior_card
2731,0,0,0,0,0,0,0,,,,junior_card
2733,0,0,0,0,0,0,0,,,,junior_card
2734,0,0,0,0,0,0,0,,,,junior_card
2735,0,0,0,0,0,0,0,,,,junior_card
2742,0,0,0,0,0,0,0,,,,junior_card
2744,0,0,0,0,0,0,0,,,,junior_card
2745,0,0,0,0,0,0,0,,,,junior_card
2747,0,0,0,0,0,0,0,,,,junior_card
2748,0,0,0,0,0,0,0,,,,junior_card
2749,0,0,0,0,0,0,0,,,,junior_card
2750,0,0,0,0,0,0,0,,,,junior_card
2756,0,0,0,0,0,0,0,,,,junior_card
2758,0,0,0,0,0,0,0,,,,junior_card
2769,0,0,0,0,0,0,0,,,,junior_card
2771,0,0,0,0,0,0,0,,,,junior_card
2772,0,0,0,0,0,0,0,,,,junior_card
2773,0,0,0,0,0,0,0,,,,junior_card
2774,0,0,0,0,0,0,0,,,,junior_card
2776,0,0,0,0,0,0,0,,,,junior_card
2780,0,0,0,0,0,0,0,,,,junior_card
2783,0,0,0,0,0,0,0,,,,junior_card
2791,0,0,0,0,0,0,0,,,,junior_card
2798,0,0,0,0,0,0,0,,,,junior_card
2800,0,0,0,0,0,0,0,,,,junior_card
2801,0,0,0,0,0,0,0,,,,junior_card
2803,0,0,0,0,0,0,0,,,,junior_card
2804,0,0,0,0,0,0,0,,,,junior_card
2811,0,0,0,0,0,0,0,,,,junior_card
2813,0,0,0,0,0,0,0,,,,junior_card
2816,0,0,0,0,0,0,0,,,,junior_card
2823,0,0,0,0,0,0,0,,,,junior_card
2824,0,0,0,0,0,0,0,,,,junior_card
2826,0,0,0,0,0,0,0,,,,junior_card
2827,0,0,0,0,0,0,0,,,,junior_card
2828,0,0,0,0,0,0,0,,,,junior_card
2829,0,0,0,0,0,0,0,,,,junior_card
2832,0,0,0,0,0,0,0,,,,junior_card
2833,0,0,0,0,0,0,0,,,,junior_card
2834,0,0,0,0,0,0,0,,,,junior_card
2837,0,0,0,0,0,0,0,,,,junior_card
2839,0,0,0,0,0,0,0,,,,junior_card
2840,0,0,0,0,0,0,0,,,,junior_card
2847,0,0,0,0,0,0,0,,,,junior_card
2849,0,0,0,0,0,0,0,,,,junior_card
2851,0,0,0,0,0,0,0,,,,junior_card
2852,0,0,0,0,0,0,0,,,,junior_card
2854,0,0,0,0,0,0,0,,,,junior_card
2857,0,0,0,0,0,0,0,,,,junior_card
2859,0,0,0,0,0,0,0,,,,junior_card
2866,0,0,0,0,0,0,0,,,,junior_card
2868,0,0,0,0,0,0,0,,,,junior_card
2872,0,0,0,0,0,0,0,,,,junior_card
2875,0,0,0,0,0,0,0,,,,junior_card
2877,0,0,0,0,0,0,0,,,,junior_card
2878,0,0,0,0,0,0,0,,,,junior_card
2882,0,0,0,0,0,0,0,,,,junior_card
2892,0,0,0,0,0,0,0,,,,junior_card
2893,0,0,0,0,0,0,0,,,,junior_card
2897,0,0,0,0,0,0,0,,,,junior_card
2898,0,0,0,0,0,0,0,,,,junior_card
2899,0,0,0,0,0,0,0,,,,junior_card
2904,0,0,0,0,0,0,0,,,,junior_card
2906,0,0,0,0,0,0,0,,,,junior_card
2907,0,0,0,0,0,0,0,,,,junior_card
2909,0,0,0,0,0,0,0,,,,junior_card
2917,0,0,0,0,0,0,0,,,,junior_card
2922,0,0,0,0,0,0,0,,,,junior_card
2925,0,0,0,0,0,0,0,,,,junior_card
2926,0,0,0,0,0,0,0,,,,junior_card
2927,0,0,0,0,0,0,0,,,,junior_card
2928,0,0,0,0,0,0,0,,,,junior_card
2933,0,0,0,0,0,0,0,,,,junior_card
2934,0,0,0,0,0,0,0,,,,junior_card
2936,0,0,0,0,0,0,0,,,,junior_card
2938,0,0,0,0,0,0,0,,,,junior_card
2939,0,0,0,0,0,0,0,,,,junior_card
2945,0,0,0,0,0,0,0,,,,junior_card
2946,0,0,0,0,0,0,0,,,,junior_card
2949,0,0,0,0,0,0,0,,,,junior_card
2950,0,0,0,0,0,0,0,,,,junior_card
2953,0,0,0,0,0,0,0,,,,junior_card
2956,0,0,0,0,0,0,0,,,,junior_card
2960,0,0,0,0,0,0,0,,,,junior_card
2961,0,0,0,0,0,0,0,,,,junior_card
2962,0,0,0,0,0,0,0,,,,junior_card
2963,0,0,0,0,0,0,0,,,,junior_card
2965,0,0,0,0,0,0,0,,,,junior_card
2970,0,0,0,0,0,0,0,,,,junior_card
2976,0,0,0,0,0,0,0,,,,junior_card
2981,0,0,0,0,0,0,0,,,,junior_card
2987,0,0,0,0,0,0,0,,,,junior_card
2989,0,0,0,0,0,0,0,,,,junior_card
2997,0,0,0,0,0,0,0,,,,junior_card
3000,0,0,0,0,0,0,0,,,,junior_card
3005,0,0,0,0,0,0,0,,,,junior_card
3008,0,0,0,0,0,0,0,,,,junior_card
3017,0,0,0,0,0,0,0,,,,junior_card
3020,0,0,0,0,0,0,0,,,,junior_card
3024,0,0,0,0,0,0,0,,,,junior_card
3025,0,0,0,0,0,0,0,,,,junior_card
3028,0,0,0,0,0,0,0,,,,junior_card
3038,0,0,0,0,0,0,0,,,,junior_card
3044,0,0,0,0,0,0,0,,,,junior_card
3046,0,0,0,0,0,0,0,,,,junior_card
3048,0,0,0,0,0,0,0,,,,junior_card
3055,0,0,0,0,0,0,0,,,,junior_card
3058,0,0,0,0,0,0,0,,,,junior_card
3062,0,0,0,0,0,0,0,,,,junior_card
3064,0,0,0,0,0,0,0,,,,junior_card
3065,0,0,0,0,0,0,0,,,,junior_card
3070,0,0,0,0,0,0,0,,,,junior_card
3072,0,0,0,0,0,0,0,,,,junior_card
3073,0,0,0,0,0,0,0,,,,junior_card
3077,0,0,0,0,0,0,0,,,,junior_card
3078,0,0,0,0,0,0,0,,,,junior_card
3081,0,0,0,0,0,0,0,,,,junior_card
3086,0,0,0,0,0,0,0,,,,junior_card
3097,0,0,0,0,0,0,0,,,,junior_card
3100,0,0,0,0,0,0,0,,,,junior_card
3101,0,0,0,0,0,0,0,,,,junior_card
3105,0,0,0,0,0,0,0,,,,junior_card
3106,0,0,0,0,0,0,0,,,,junior_card
3109,0,0,0,0,0,0,0,,,,junior_card
3110,0,0,0,0,0,0,0,,,,junior_card
3111,0,0,0,0,0,0,0,,,,junior_card
3117,0,0,0,0,0,0,0,,,,junior_card
3118,0,0,0,0,0,0,0,,,,junior_card
3119,0,0,0,0,0,0,0,,,,junior_card
3125,0,0,0,0,0,0,0,,,,junior_card
3127,0,0,0,0,0,0,0,,,,junior_card
3129,0,0,0,0,0,0,0,,,,junior_card
3131,0,0,0,0,0,0,0,,,,junior_card
3137,0,0,0,0,0,0,0,,,,junior_card
3138,0,0,0,0,0,0,0,,,,junior_card
3142,0,0,0,0,0,0,0,,,,junior_card
3143,0,0,0,0,0,0,0,,,,junior_card
3144,0,0,0,0,0,0,0,,,,junior_card
3145,0,0,0,0,0,0,0,,,,junior_card
3146,0,0,0,0,0,0,0,,,,junior_card
3148,0,0,0,0,0,0,0,,,,junior_card
3149,0,0,0,0,0,0,0,,,,junior_card
3150,0,0,0,0,0,0,0,,,,junior_card
3152,0,0,0,0,0,0,0,,,,junior_card
3153,0,0,0,0,0,0,0,,,,junior_card
3154,0,0,0,0,0,0,0,,,,junior_card
3157,0,0,0,0,0,0,0,,,,junior_card
3159,0,0,0,0,0,0,0,,,,junior_card
3170,0,0,0,0,0,0,0,,,,junior_card
3171,0,0,0,0,0,0,0,,,,junior_card
3177,0,0,0,0,0,0,0,,,,junior_card
3179,0,0,0,0,0,0,0,,,,junior_card
3180,0,0,0,0,0,0,0,,,,junior_card
3182,0,0,0,0,0,0,0,,,,junior_card
3190,0,0,0,0,0,0,0,,,,junior_card
3202,0,0,0,0,0,0,0,,,,junior_card
3206,0,0,0,0,0,0,0,,,,junior_card
3207,0,0,0,0,0,0,0,,,,junior_card
3208,0,0,0,0,0,0,0,,,,junior_card
3209,0,0,0,0,0,0,0,,,,junior_card
3213,0,0,0,0,0,0,0,,,,junior_card
3214,0,0,0,0,0,0,0,,,,junior_card
3215,0,0,0,0,0,0,0,,,,junior_card
3234,0,0,0,0,0,0,0,,,,junior_card
3241,0,0,0,0,0,0,0,,,,junior_card
3243,0,0,0,0,0,0,0,,,,junior_card
3244,0,0,0,0,0,0,0,,,,junior_card
3248,0,0,0,0,0,0,0,,,,junior_card
3254,0,0,0,0,0,0,0,,,,junior_card
3262,0,0,0,0,0,0,0,,,,junior_card
3270,0,0,0,0,0,0,0,,,,junior_card
3271,0,0,0,0,0,0,0,,,,junior_card
3272,0,0,0,0,0,0,0,,,,junior_card
3274,0,0,0,0,0,0,0,,,,junior_card
3275,0,0,0,0,0,0,0,,,,junior_card
3283,0,0,0,0,0,0,0,,,,junior_card
3284,0,0,0,0,0,0,0,,,,junior_card
3285,0,0,0,0,0,0,0,,,,junior_card
3288,0,0,0,0,0,0,0,,,,junior_card
3304,0,0,0,0,0,0,0,,,,junior_card
3306,0,0,0,0,0,0,0,,,,junior_card
3309,0,0,0,0,0,0,0,,,,junior_card
3313,0,0,0,0,0,0,0,,,,junior_card
3314,0,0,0,0,0,0,0,,,,junior_card
3327,0,0,0,0,0,0,0,,,,junior_card
3338,0,0,0,0,0,0,0,,,,junior_card
3345,0,0,0,0,0,0,0,,,,junior_card
3346,0,0,0,0,0,0,0,,,,junior_card
3351,0,0,0,0,0,0,0,,,,junior_card
3353,0,0,0,0,0,0,0,,,,junior_card
3359,0,0,0,0,0,0,0,,,,junior_card
3361,0,0,0,0,0,0,0,,,,junior_card
3370,0,0,0,0,0,0,0,,,,junior_card
3376,0,0,0,0,0,0,0,,,,junior_card
3377,0,0,0,0,0,0,0,,,,junior_card
3379,0,0,0,0,0,0,0,,,,junior_card
3385,0,0,0,0,0,0,0,,,,junior_card
3386,0,0,0,0,0,0,0,,,,junior_card
3406,0,0,0,0,0,0,0,,,,junior_card
3409,0,0,0,0,0,0,0,,,,junior_card
3421,0,0,0,0,0,0,0,,,,junior_card
3424,0,0,0,0,0,0,0,,,,junior_card
3429,0,0,0,0,0,0,0,,,,junior_card
3438,0,0,0,0,0,0,0,,,,junior_card
3440,0,0,0,0,0,0,0,,,,junior_card
3443,0,0,0,0,0,0,0,,,,junior_card
3447,0,0,0,0,0,0,0,,,,junior_card
3449,0,0,0,0,0,0,0,,,,junior_card
3454,0,0,0,0,0,0,0,,,,junior_card
3456,0,0,0,0,0,0,0,,,,junior_card
3466,0,0,0,0,0,0,0,,,,junior_card
3467,0,0,0,0,0,0,0,,,,junior_card
3470,0,0,0,0,0,0,0,,,,junior_card
3473,0,0,0,0,0,0,0,,,,junior_card
3478,0,0,0,0,0,0,0,,,,junior_card
3482,0,0,0,0,0,0,0,,,,junior_card
3483,0,0,0,0,0,0,0,,,,junior_card
3485,0,0,0,0,0,0,0,,,,junior_card
3490,0,0,0,0,0,0,0,,,,junior_card
3491,0,0,0,0,0,0,0,,,,junior_card
3495,0,0,0,0,0,0,0,,,,junior_card
3496,0,0,0,0,0,0,0,,,,junior_card
3498,0,0,0,0,0,0,0,,,,junior_card
3507,0,0,0,0,0,0,0,,,,junior_card
3510,0,0,0,0,0,0,0,,,,junior_card
3513,0,0,0,0,0,0,0,,,,junior_card
3514,0,0,0,0,0,0,0,,,,junior_card
3520,0,0,0,0,0,0,0,,,,junior_card
3524,0,0,0,0,0,0,0,,,,junior_card
3531,0,0,0,0,0,0,0,,,,junior_card
3532,0,0,0,0,0,0,0,,,,junior_card
3536,0,0,0,0,0,0,0,,,,junior_card
3537,0,0,0,0,0,0,0,,,,junior_card
3538,0,0,0,0,0,0,0,,,,junior_card
3540,0,0,0,0,0,0,0,,,,junior_card
3542,0,0,0,0,0,0,0,,,,junior_card
3543,0,0,0,0,0,0,0,,,,junior_card
3547,0,0,0,0,0,0,0,,,,junior_card
3549,0,0,0,0,0,0,0,,,,junior_card
3552,0,0,0,0,0,0,0,,,,junior_card
3557,0,0,0,0,0,0,0,,,,junior_card
3558,0,0,0,0,0,0,0,,,,junior_card
3559,0,0,0,0,0,0,0,,,,junior_card
3563,0,0,0,0,0,0,0,,,,junior_card
3566,0,0,0,0,0,0,0,,,,junior_card
3569,0,0,0,0,0,0,0,,,,junior_card
3570,0,0,0,0,0,0,0,,,,junior_card
3572,0,0,0,0,0,0,0,,,,junior_card
3574,0,0,0,0,0,0,0,,,,junior_card
3575,0,0,0,0,0,0,0,,,,junior_card
3576,0,0,0,0,0,0,0,,,,junior_card
3578,0,0,0,0,0,0,0,,,,junior_card
3579,0,0,0,0,0,0,0,,,,junior_card
3580,0,0,0,0,0,0,0,,,,junior_card
3584,0,0,0,0,0,0,0,,,,junior_card
3586,0,0,0,0,0,0,0,,,,junior_card
3587,0,0,0,0,0,0,0,,,,junior_card
3591,0,0,0,0,0,0,0,,,,junior_card
3592,0,0,0,0,0,0,0,,,,junior_card
